generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.16099488531346173,0.1925909099008083,0.30374702958172156,0.02820760879608252,21,71,33.72194743156433,0.0030264854431152344,100,False
1,0.13804938595794602,0.187405684013711,0.2643365929358431,0.021665255715816362,25,86,32.53143882751465,0.01703643798828125,100,False
2,0.12869781996424867,0.19157901610565323,0.2653873858457325,0.023359790779467902,30,83,31.572863578796387,0.00707697868347168,100,False
3,0.13412679101627015,0.19267848018272177,0.30894401617419953,0.030738743660550568,29,73,32.885860443115234,0.006632804870605469,100,False
4,0.1337790927238478,0.18373409161437182,0.2673712449528918,0.02735692502488875,32,72,34.05238223075867,0.007929563522338867,100,False
5,0.13169652729800474,0.17047509109889827,0.24280703945394405,0.025344562339996535,34,81,33.09032964706421,0.0070056915283203125,100,False
6,0.13180360797342572,0.1622308246337492,0.23760462649264308,0.022386473721327783,30,83,35.50357460975647,0.00776219367980957,100,False
7,0.12874334060361556,0.15864149948630454,0.22531310476922825,0.0227665283480223,32,87,33.20363783836365,0.007218360900878906,100,False
8,0.12805528553969053,0.14982998047725116,0.21996815754862348,0.01680550366717982,32,77,32.81818389892578,0.006937503814697266,100,False
9,0.12698312098856518,0.14942395339510847,0.2332492919103132,0.01944535940902799,31,80,35.5408411026001,0.008508682250976562,100,False
10,0.12664851155011353,0.14480457001437042,0.1801761331033614,0.011308426471697216,30,85,33.74710512161255,0.008816242218017578,100,False
11,0.12445968251976725,0.1466877034750216,0.22111135283558025,0.01806595414090439,31,78,34.48399567604065,0.0073316097259521484,100,False
12,0.1297328567993914,0.14437364356218607,0.18029327443703944,0.011034502664055718,28,75,37.09862971305847,0.009125947952270508,100,False
13,0.12906752760259493,0.14558749893614553,0.18878931651272488,0.011778037326606847,31,81,39.298762798309326,0.0070209503173828125,100,False
14,0.12587619255282162,0.14191951014571585,0.1923822371675392,0.010297287836688311,31,82,45.92680859565735,0.009596586227416992,100,False
15,0.1234687492536285,0.1403837153068452,0.17663402743524453,0.009201996130788417,31,82,43.37219214439392,0.009851217269897461,100,False
16,0.12290143681967655,0.1394639551184567,0.17782167674731086,0.009904798915586053,30,85,44.4537889957428,0.010190010070800781,100,False
17,0.12310344494608806,0.13872523026711817,0.16647452045798006,0.008096096668491348,29,85,39.795801401138306,0.010685205459594727,100,False
18,0.12407760078736105,0.13733165618786225,0.19316504294715658,0.010919472200682111,28,82,39.50558042526245,0.010312318801879883,100,False
19,0.12422955790506615,0.13902796429057093,0.1799814706109184,0.010005435684532715,30,86,40.91943287849426,0.011168241500854492,100,False
20,0.12238642492372671,0.13551055635891868,0.1708640383737533,0.008776847266365902,30,83,42.07700300216675,0.007584810256958008,100,False
21,0.12355656194333207,0.13452200843537634,0.18602065798583983,0.008127251791704846,31,83,39.18106555938721,0.010118484497070312,100,False
22,0.1201298203441235,0.13466691981426368,0.15899903967916507,0.006649083500424036,30,89,38.614720821380615,0.009979486465454102,100,False
23,0.12595988841554806,0.134440016479628,0.1512597139859737,0.0052090176044387515,32,80,37.73309278488159,0.010930776596069336,100,False
24,0.12109926842965837,0.13318129376661286,0.14949734994232444,0.00461509549271421,31,86,39.397563457489014,0.010276556015014648,100,False
25,0.12184777432642205,0.1339370779630894,0.16877718799588534,0.007442685239719695,30,88,40.677846908569336,0.010061502456665039,100,False
26,0.12278298475795027,0.13234828404273152,0.15030254651920888,0.0050604799659912875,30,87,39.030033588409424,0.008895635604858398,100,False
27,0.12308229306202012,0.13290606376914504,0.16663212065139632,0.006906251364639982,30,89,41.088953733444214,0.009123086929321289,100,False
28,0.12232226667254763,0.13166945577622616,0.15551669162945841,0.00622521112981303,30,86,39.96005964279175,0.010340213775634766,100,False
29,0.12111864050453033,0.13200082331208152,0.16854641664615697,0.006716277669591182,31,89,39.47608017921448,0.009650468826293945,100,False
30,0.12132774567745916,0.1315508626246655,0.1494103576757237,0.004836104624145888,30,84,41.36651015281677,0.011202335357666016,100,False
31,0.1208131475405999,0.13154079046487854,0.14790576419732776,0.004182354772876494,31,86,42.299854040145874,0.009595632553100586,100,False
32,0.12386368280155456,0.13114744025975095,0.14857305129036769,0.003785234434818775,31,86,40.08361554145813,0.03526782989501953,100,False
33,0.12356381749436254,0.1320526923404223,0.1430200545132036,0.00371623112031936,32,86,41.48464608192444,0.010187625885009766,100,False
34,0.12311634567333947,0.13114739610099924,0.1438318017461479,0.003890912227729338,30,89,42.705745220184326,0.009743452072143555,100,False
35,0.12311634567333947,0.18442822929437017,0.2852647061564594,0.02870969373597772,30,89,35.872272968292236,0.0058858394622802734,100,True
36,0.12302905775529852,0.17262308665991444,0.24503901116718677,0.03234645373049987,30,89,40.51817035675049,0.01040792465209961,100,False
37,0.11943261927881071,0.14892296533135826,0.24388124864244315,0.025667586831032856,31,86,38.76203513145447,0.007978439331054688,100,False
38,0.12125136231809883,0.13996564094617558,0.18124915185210888,0.011615795188898647,31,90,41.23182916641235,0.009954214096069336,100,False
39,0.12366864395461477,0.14257084667276715,0.19792711196495483,0.016230960008564593,31,81,40.68701672554016,0.01801276206970215,100,False
40,0.12110385357161184,0.13589555800963593,0.16449432691959917,0.009216025953701551,31,81,39.034907579422,0.011382818222045898,100,False
41,0.12297280888388373,0.1365809134806621,0.17022558394916348,0.009740122650061819,30,84,40.468369007110596,0.010897397994995117,100,False
42,0.12374437585037236,0.13737271075981142,0.18073272065729173,0.010724508803102493,30,84,40.46096181869507,0.009384393692016602,100,False
43,0.12357208376599557,0.13785850980510878,0.19545418587448904,0.010460117895054173,30,90,37.31056022644043,0.0073070526123046875,100,False
44,0.12329820884615758,0.1357958857855693,0.15825834199768002,0.006332752550333603,30,87,38.75229048728943,0.010095357894897461,100,False
45,0.12339342280948475,0.13457668028708572,0.17401951819037995,0.008273449370617702,30,85,39.597975969314575,0.010733366012573242,100,False
46,0.1220536548327751,0.13411974326707568,0.18783253637292702,0.009146399479144987,31,92,39.89866518974304,0.010703563690185547,100,False
