generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.11347408314830411,0.11459211728091592,0.1175805434628964,0.000982558241373026,29,100,12.222393989562988,0.0008909702301025391,100,False
1,0.11347408314830411,0.11422036926975032,0.11487194965036743,0.0002662785927198791,29,100,10.862231731414795,0.0006594657897949219,100,False
2,0.11279461764536391,0.11331043189338398,0.11398230853454733,0.00022724917954679934,29,99,10.804760217666626,0.0007045269012451172,100,False
3,0.11279461764536391,0.11798756377796525,0.11932997498577483,0.0018863967803009968,29,99,10.905278205871582,0.0006718635559082031,100,False
4,0.11225142133975052,0.11259973922982479,0.11335110207760082,0.0001952722197878552,29,101,11.602283954620361,0.0007100105285644531,100,False
5,0.11225142133975052,0.11359028101122266,0.11508761032545106,0.0005642885639063659,29,101,11.946377992630005,0.0006871223449707031,100,False
6,0.11134669151910531,0.11225854421052221,0.11289958061509785,0.00024474435819995486,29,99,12.68699312210083,0.000766754150390625,100,False
7,0.11134669151910531,0.11398562095440905,0.11512253678480591,0.000895647280674075,29,99,11.555493831634521,0.0007681846618652344,100,False
8,0.10909606037779301,0.10995019359439757,0.11180102516309413,0.0006649601968792418,29,100,12.10867714881897,0.0007507801055908203,100,False
9,0.10909606037779301,0.11217350129326449,0.11317804999758543,0.0010867064197903097,29,100,11.847836971282959,0.0007352828979492188,100,False
10,0.10909606037779301,0.11317501195217174,0.11433676221419822,0.0014787230673761306,29,100,11.209694862365723,0.0006792545318603516,100,False
11,0.10909606037779301,0.112497044291202,0.11342035491691388,0.0012388460388488567,29,100,11.255611181259155,0.0006756782531738281,100,False
12,0.10909606037779301,0.11324217361311667,0.11426318891130094,0.0015224534688744159,29,100,11.751074075698853,0.0006847381591796875,100,False
13,0.10909606037779301,0.11344632616741332,0.11455483357308367,0.0016073200521781387,29,100,11.060101747512817,0.0006783008575439453,100,False
14,0.10909606037779301,0.11540303618500189,0.11667983910803753,0.0023536757297575417,29,100,11.054042100906372,0.0006687641143798828,100,False
15,0.10909606037779301,0.1119677868383473,0.11289800030510284,0.001069055362374326,29,100,11.201917171478271,0.0007619857788085938,100,False
16,0.10909606037779301,0.1123200132534672,0.1133197799569481,0.0012028868878658536,29,100,11.404192924499512,0.0006549358367919922,100,False
17,0.10909606037779301,0.11211121337382242,0.11328564796423836,0.0011274302571401165,29,100,11.8979332447052,0.0007996559143066406,100,False
