generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.41077757151699,0.4240640896096003,0.43850439282255027,0.005480371684343844,64,82,193.18469214439392,0.0039348602294921875,100,False
1,0.3798143432467351,0.42314462245634177,0.46264750554107287,0.017285253325033258,53,87,181.31315660476685,0.012957096099853516,100,False
2,0.3712036588407269,0.4190904504302361,0.4877895658888263,0.022083812299274853,54,70,187.7222864627838,0.013653039932250977,100,False
3,0.36052626361470413,0.4137556061137493,0.4705703773029023,0.02426304226318175,51,65,176.19965863227844,0.013978958129882812,100,False
4,0.36052626361470413,0.4067691253623178,0.47915635849465504,0.024874017257360513,51,65,175.58101534843445,0.012061834335327148,100,False
5,0.33443553410756266,0.38856662832193306,0.48241454422577384,0.024413318688111543,41,69,169.37983202934265,0.011779546737670898,100,False
6,0.34575347653777105,0.3829457703465646,0.44120413555028687,0.022681524861222914,43,78,171.6350119113922,0.013316869735717773,100,False
7,0.33355678961135193,0.37703874522355707,0.43491292387180597,0.021859405413120352,41,70,174.5167510509491,0.01262211799621582,100,False
8,0.3330573950932264,0.36540760131484995,0.4445242229096049,0.021639956419928802,41,70,172.94756770133972,0.012104272842407227,100,False
9,0.3332128034208765,0.3633238347911664,0.4044684244697626,0.016592201863434956,41,71,171.11901473999023,0.011794805526733398,100,False
10,0.3253175786875957,0.3582639325090205,0.40162440296963897,0.014614539353326642,40,62,167.27411580085754,0.011420726776123047,100,False
11,0.3323810961995163,0.3519668959169941,0.3859110245104985,0.012273742789853402,38,61,180.25790190696716,0.012002229690551758,100,False
12,0.32617337255970713,0.34438310690954443,0.37819766827511136,0.00836559626269184,41,57,172.73188495635986,0.011899232864379883,100,False
13,0.3265831691999459,0.3410399339665537,0.36035901484994814,0.007051320393635193,41,58,168.94030857086182,0.01085352897644043,100,False
14,0.3253068906986565,0.3363792579040589,0.3529139485627509,0.005292769919055955,40,61,165.5202910900116,0.011799335479736328,100,False
15,0.323576977977053,0.33480832819552103,0.34715165477915566,0.004668196402455907,38,55,181.75592303276062,0.012035608291625977,100,False
16,0.32562920174866516,0.335184010905551,0.3511924477320463,0.004600610991525689,39,60,182.44129300117493,0.010491371154785156,100,False
17,0.32679297660222517,0.33516872287231003,0.3578599729523778,0.004696572933469556,38,61,169.77632212638855,0.016049861907958984,100,False
18,0.3250511742850437,0.3338916562846396,0.3570966508231186,0.0052355357451602065,43,54,170.72581601142883,0.011052846908569336,100,False
19,0.3228258171936621,0.3342256402381658,0.359560468029653,0.006302044762951219,39,52,178.28118181228638,0.011301994323730469,100,False
20,0.3212210521602124,0.33218831292651346,0.3445576296201147,0.00406330448936356,42,56,167.93858933448792,0.01148843765258789,100,False
21,0.3232230052093784,0.3306314135439196,0.35129275165463036,0.003929498954462383,40,62,167.43747067451477,0.01050424575805664,100,False
22,0.3203084878213581,0.33005010188980355,0.3411752848335692,0.00336497894686361,40,60,168.48152804374695,0.010282278060913086,100,False
23,0.3195783127691285,0.3293627794062081,0.3389289414247933,0.0033588185842331813,42,56,162.74276304244995,0.011855125427246094,100,False
24,0.3232291750262001,0.33044721332378507,0.351839212114151,0.003855667581191809,40,57,162.8803379535675,0.009792566299438477,100,False
25,0.32226422025672974,0.32960654278736706,0.33869354608041674,0.003543883424053424,40,62,176.54117727279663,0.01259160041809082,100,False
26,0.32221676397059146,0.3287932764002126,0.33729997686427027,0.003030084645977386,42,52,165.8571424484253,0.009809255599975586,100,False
27,0.31881877006930937,0.32641949333324677,0.3348899046196916,0.0033297888302558755,40,54,162.50656914710999,0.00947713851928711,100,False
28,0.31722165423865284,0.3245314096278941,0.33432841686676396,0.0035781590507555573,41,54,158.3883135318756,0.009927988052368164,100,False
29,0.3161625010475658,0.3238794171402747,0.33260692569950756,0.0031469089282871888,42,50,160.99070167541504,0.01038050651550293,100,False
30,0.3144351017794502,0.3231786868162019,0.33288431088702036,0.003322296164500857,42,51,171.25636911392212,0.010630130767822266,100,False
31,0.31690548276821695,0.3238742054701093,0.33196443561737754,0.002870877557471998,41,48,170.46762800216675,0.008065223693847656,100,False
