generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.31965556580814497,0.32499959746870744,0.33620368565153425,0.003909285023063236,57,42,143.7610583305359,0.06763648986816406,100,False
1,0.29293013768402887,0.32497677555595395,0.3765332456092597,0.016774510021654778,46,37,139.28031539916992,0.01055288314819336,100,False
2,0.28589095441976586,0.3159841622953168,0.36803667480592456,0.01787368500771493,50,31,140.93629336357117,0.01065373420715332,100,False
3,0.2896028707557336,0.3146367985364291,0.36829841735056096,0.01647262673185332,51,30,141.1134901046753,0.009317874908447266,100,False
4,0.28686271189912116,0.3047446753326507,0.3433098172964189,0.012090722552588874,47,35,141.8085355758667,0.008581876754760742,100,False
5,0.2775714889325077,0.30129649970825595,0.33869677267253073,0.009938579778262575,48,33,127.86229944229126,0.00789189338684082,100,False
6,0.284035026084702,0.3006694826906762,0.3547253959406837,0.010271778513992065,48,33,138.7684736251831,0.00909113883972168,100,False
7,0.2849152168025029,0.29997374657275994,0.3326497653904074,0.008715512175712018,48,33,144.3756103515625,0.009446382522583008,100,False
8,0.2844276753783939,0.2982072915266667,0.3319948775968318,0.007060993209420177,48,36,143.11606693267822,0.009566068649291992,100,False
9,0.2812433992986024,0.2985932590465135,0.33595413031665833,0.008281332145111961,49,34,142.66712975502014,0.008497476577758789,100,False
10,0.2862722058647829,0.2973889500510595,0.319975534118809,0.005761468889226479,47,37,145.7591907978058,0.00867462158203125,100,False
11,0.2828655073382237,0.29603458264925503,0.3200732752746897,0.006070277349131114,50,30,141.11783504486084,0.008252859115600586,100,False
12,0.28530080537093416,0.29561801613623856,0.31794316266659933,0.005486545884959768,50,30,136.31711101531982,0.012299060821533203,100,False
13,0.2836643489212212,0.29427350743694175,0.3155283351845684,0.0052599776180534364,48,35,139.51981043815613,0.007703304290771484,100,False
14,0.2836643489212212,0.2946661339749991,0.34334583003731783,0.007634143651666258,48,35,137.03982973098755,0.009139776229858398,100,False
15,0.28171412934797807,0.29432997380602977,0.31942959874555205,0.005943685333466784,48,29,141.5763280391693,0.009113550186157227,100,False
16,0.2826480311741481,0.293109720964992,0.30413889304402564,0.0046453947178382885,47,29,144.30319213867188,0.008438348770141602,100,False
17,0.2813585946765657,0.28947325215263237,0.301443367061129,0.004278057212214356,48,31,132.75138330459595,0.007177591323852539,100,False
18,0.27914153140858916,0.2884063495697131,0.2985327054792453,0.0037416620686382494,49,25,133.0589120388031,0.009367704391479492,100,False
19,0.27910329223048225,0.2884581906929767,0.2966499610899978,0.0037924615405905797,48,27,128.1689932346344,0.0075702667236328125,100,False
