generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.1319346060339795,0.14320571400868895,0.16138048750566208,0.005690254493006955,37,113,52.5085244178772,0.0045604705810546875,100,False
1,0.1303065455359395,0.14396140170262695,0.1674576287181036,0.006585778423851999,33,118,53.37368822097778,0.012993574142456055,100,False
2,0.13007383495312339,0.1452068498166806,0.19454929347539046,0.009182529876087728,34,117,49.65898585319519,0.011390924453735352,100,False
3,0.13007383495312339,0.14490685668255768,0.17973106909726627,0.0078823314532403,34,117,48.99551868438721,0.012438774108886719,100,False
4,0.13007383495312339,0.14529819808337896,0.18336697887875208,0.008650412601214299,34,117,50.95605540275574,0.010633707046508789,100,False
5,0.13007383495312339,0.145103349512059,0.24931953536270085,0.012621715329436893,34,117,50.363381147384644,0.011161088943481445,100,False
6,0.12899150497941086,0.14360594961442547,0.1754056414493096,0.006974614355873931,34,112,50.3718376159668,0.008926153182983398,100,False
7,0.12899150497941086,0.14259639362530285,0.15772494792474637,0.005919304195149552,34,112,50.3443808555603,0.013118505477905273,100,False
8,0.12899150497941086,0.14399906192198994,0.2173010454499088,0.01071836543603678,34,112,50.202985763549805,0.012506961822509766,100,False
9,0.12899150497941086,0.14311153778042798,0.16312392986882474,0.006968623076042626,34,112,50.69647431373596,0.012923955917358398,100,False
10,0.12768821399939131,0.14340607086112941,0.19564904806284117,0.008195074956431738,32,116,50.966634035110474,0.010009050369262695,100,False
11,0.12768821399939131,0.14259034682566177,0.16777557847652122,0.006152304146582887,32,116,51.0948212146759,0.012387275695800781,100,False
12,0.12768821399939131,0.1426467093480206,0.18103573887138044,0.007074761297225734,32,116,51.44483208656311,0.012288331985473633,100,False
13,0.12768821399939131,0.14366867049807053,0.1817948045132511,0.009613540729020232,32,116,51.150479793548584,0.013917684555053711,100,False
14,0.12768821399939131,0.1432885954600954,0.21279393014276737,0.009714968883739263,32,116,51.09457802772522,0.011713504791259766,100,False
15,0.12768821399939131,0.1421247093385073,0.1566418671159373,0.006111990733628571,32,116,50.86242747306824,0.013006925582885742,100,False
16,0.12768821399939131,0.14299719925166732,0.1896003616894028,0.009852208031840125,32,116,50.914392709732056,0.01271820068359375,100,False
17,0.12768821399939131,0.14233496015939218,0.16119189651068183,0.0067535924481861714,32,116,50.84768009185791,0.010883808135986328,100,False
18,0.12764171691081116,0.14172821260998825,0.1851227537212369,0.008189460672956339,31,115,50.87963676452637,0.014006376266479492,100,False
19,0.12764171691081116,0.14369605810023123,0.21198206580899653,0.010677870338972547,31,115,51.01059603691101,0.012753963470458984,100,False
20,0.12764171691081116,0.14250808043909735,0.18501460537137346,0.008971388454390135,31,115,50.876879930496216,0.012504816055297852,100,False
21,0.12764171691081116,0.14190061644751592,0.1696713335786097,0.0064493707868942905,31,115,50.934975385665894,0.011363506317138672,100,False
22,0.12764171691081116,0.14279016152758792,0.19208272282733418,0.007986064192395071,31,115,52.389689207077026,0.013955354690551758,100,False
23,0.12764171691081116,0.14235752840859933,0.1794068097138426,0.007673442788276784,31,115,51.54118633270264,0.013182640075683594,100,False
24,0.12764171691081116,0.14197863071877603,0.2093917501912958,0.009739813202774247,31,115,51.81023621559143,0.012847661972045898,100,False
25,0.12764171691081116,0.14146345784626946,0.16118272067736078,0.006562441641709137,31,115,52.94829487800598,0.013369083404541016,100,False
26,0.12746085918543526,0.14161789897537305,0.18393256074960884,0.0077278286919888846,33,108,54.33753538131714,0.014110088348388672,100,False
27,0.12746085918543526,0.14126739857082707,0.16214522644538915,0.00671712734573636,33,108,54.336169481277466,0.013625621795654297,100,False
28,0.12681839860292826,0.1413019533956022,0.1639015049622698,0.006398637096894547,28,111,55.57792139053345,0.014059066772460938,100,False
29,0.12681839860292826,0.14175102552012847,0.1650741321961417,0.006541232506247301,28,111,56.17999601364136,0.014156103134155273,100,False
30,0.12681839860292826,0.14198943928878607,0.21006817542538128,0.009099374459685353,28,111,55.53182077407837,0.01895880699157715,100,False
31,0.12681839860292826,0.1414389109568094,0.15881045790077347,0.006892495432376447,28,111,55.546640396118164,0.014873504638671875,100,False
32,0.12681839860292826,0.14209469691065157,0.2087391172852715,0.009581784790643437,28,111,54.256545543670654,0.014370203018188477,100,False
33,0.12681839860292826,0.14080497944441553,0.16078522071164622,0.006281528463034091,28,111,54.797797203063965,0.016414403915405273,100,False
34,0.12681839860292826,0.14232026714652954,0.18200506623714813,0.009009865341673758,28,111,55.00454235076904,0.013934135437011719,100,False
