generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.13651767017006203,0.14401907090695176,0.15089681385857667,0.0038412148249869593,35,110,6.541181325912476,0.0004892349243164062,10,False
1,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0007777214050292969,0.00013518333435058594,10,False
2,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005428791046142578,0.00010895729064941406,10,False
3,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005555152893066406,7.867813110351562e-05,10,False
4,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004763603210449219,5.91278076171875e-05,10,False
5,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00044035911560058594,5.1021575927734375e-05,10,False
6,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004391670227050781,4.982948303222656e-05,10,False
7,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004391670227050781,5.0067901611328125e-05,10,False
8,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004525184631347656,4.9591064453125e-05,10,False
9,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0019376277923583984,5.936622619628906e-05,10,False
10,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004343986511230469,6.29425048828125e-05,10,False
11,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00047850608825683594,4.887580871582031e-05,10,False
12,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0007174015045166016,6.747245788574219e-05,10,False
13,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.000484466552734375,8.320808410644531e-05,10,False
14,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00040721893310546875,6.866455078125e-05,10,False
15,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004391670227050781,5.0067901611328125e-05,10,False
16,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00040149688720703125,4.38690185546875e-05,10,False
17,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00039649009704589844,4.267692565917969e-05,10,False
18,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.000499725341796875,4.6253204345703125e-05,10,False
19,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004794597625732422,5.841255187988281e-05,10,False
20,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004832744598388672,5.698204040527344e-05,10,False
21,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004987716674804688,6.031990051269531e-05,10,False
22,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004878044128417969,5.9604644775390625e-05,10,False
23,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005056858062744141,5.841255187988281e-05,10,False
24,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004973411560058594,6.079673767089844e-05,10,False
25,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005140304565429688,6.29425048828125e-05,10,False
26,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005152225494384766,6.413459777832031e-05,10,False
27,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005757808685302734,7.367134094238281e-05,10,False
28,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0006160736083984375,8.082389831542969e-05,10,False
29,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0008106231689453125,8.106231689453125e-05,10,False
30,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0007088184356689453,8.559226989746094e-05,10,False
31,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00044417381286621094,5.817413330078125e-05,10,False
32,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004203319549560547,4.76837158203125e-05,10,False
33,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004203319549560547,4.744529724121094e-05,10,False
34,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004203319549560547,4.506111145019531e-05,10,False
35,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0003991127014160156,4.506111145019531e-05,10,False
36,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00040721893310546875,4.5299530029296875e-05,10,False
37,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00045228004455566406,4.506111145019531e-05,10,False
38,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00046896934509277344,6.079673767089844e-05,10,False
39,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004749298095703125,5.698204040527344e-05,10,False
40,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004999637603759766,5.435943603515625e-05,10,False
41,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005044937133789062,6.198883056640625e-05,10,False
42,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004913806915283203,7.486343383789062e-05,10,False
43,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0004925727844238281,5.841255187988281e-05,10,False
44,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0005674362182617188,5.9604644775390625e-05,10,False
45,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0006282329559326172,7.343292236328125e-05,10,False
46,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0006089210510253906,5.936622619628906e-05,10,False
47,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0010142326354980469,5.6743621826171875e-05,10,False
48,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.000431060791015625,5.602836608886719e-05,10,False
49,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.0003955364227294922,4.744529724121094e-05,10,False
50,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00040841102600097656,4.506111145019531e-05,10,False
51,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00043129920959472656,4.9591064453125e-05,10,False
52,0.13651767017006203,0.1440190709069518,0.15089681385857667,0.0038412148249869593,35,110,0.00042629241943359375,4.5299530029296875e-05,10,False
