generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.13174733314027184,0.14524213321197377,0.16055464035966407,0.006545476836372568,29,98,14.80365800857544,0.003269195556640625,100,False
1,0.13174733314027184,0.15674567065484127,0.22402252653365745,0.021200360301077352,29,98,14.701151132583618,0.00468754768371582,100,False
2,0.1312534170053959,0.16030446290629194,0.26221948882657886,0.026852418244078146,30,115,14.61271071434021,0.0043773651123046875,100,False
3,0.1312534170053959,0.16102570881603892,0.25024527767253646,0.024706356872557688,30,115,14.587522029876709,0.004333972930908203,100,False
4,0.12979165912549714,0.15742367567550894,0.2471491061664472,0.023807275890450875,29,109,14.828246116638184,0.004354953765869141,100,False
5,0.1288900313356835,0.15199425290381793,0.24669520686257088,0.02142480630465532,29,100,14.796663045883179,0.00439906120300293,100,False
6,0.1288900313356835,0.15540475312440175,0.23230556502512179,0.019176684480116023,29,100,14.786288022994995,0.004425048828125,100,False
7,0.12878626135420335,0.15199851315246668,0.21634629889710771,0.01811341495281035,31,106,14.913887977600098,0.0044231414794921875,100,False
8,0.12878626135420335,0.1564102972587451,0.2286634377195253,0.019719456940382504,31,106,14.777498245239258,0.0044155120849609375,100,False
9,0.12878626135420335,0.15374381373086918,0.23477927666190304,0.022710671379282836,31,106,14.746692180633545,0.00441288948059082,100,False
10,0.12878626135420335,0.15505751139786064,0.25643827577285433,0.021413277275599184,31,106,14.715683937072754,0.004466056823730469,100,False
11,0.12857262021121132,0.15130694331528122,0.23754907415388715,0.021962658734212794,29,106,14.74649167060852,0.004451274871826172,100,False
12,0.12857262021121132,0.15406041447709914,0.24829127478834978,0.0212055129039428,29,106,14.932163953781128,0.004536867141723633,100,False
13,0.12857262021121132,0.1504504419898277,0.20827818312609186,0.014729543914287239,29,106,14.734678030014038,0.004456281661987305,100,False
14,0.12857262021121132,0.1502223091723244,0.21424602456594874,0.01828329747210021,29,106,14.935463190078735,0.004454851150512695,100,False
15,0.12857262021121132,0.1527172328888366,0.2384723973630121,0.019155669739045086,29,106,14.793573141098022,0.0044596195220947266,100,False
16,0.12857262021121132,0.15295655944201875,0.25598298227953886,0.020412126738465382,29,106,14.847193956375122,0.0044651031494140625,100,False
17,0.12744173872581332,0.14754305805573614,0.30971981214936006,0.022838478349575204,29,107,14.98814582824707,0.004700899124145508,100,False
18,0.12744173872581332,0.15084485345447743,0.2745387907592632,0.018093381686794325,29,107,14.805929899215698,0.004559040069580078,100,False
19,0.12744173872581332,0.14599881723317806,0.20739353549245357,0.011176317560162123,29,107,15.020417213439941,0.004593849182128906,100,False
20,0.12744173872581332,0.14563961715199314,0.21382223187885543,0.0125900316724189,29,107,14.825046062469482,0.004584074020385742,100,False
21,0.12744173872581332,0.14669137625790263,0.21091587566118397,0.011777712017210198,29,107,14.94821310043335,0.004628181457519531,100,False
22,0.12430238184416499,0.14260733099234885,0.17154099383075236,0.008771105256887148,29,104,15.058692932128906,0.004544258117675781,100,False
23,0.12430238184416499,0.1511657696745689,0.2244798450976941,0.014876543999502542,29,104,15.155038118362427,0.004510164260864258,100,False
24,0.12430238184416499,0.14865860913925494,0.2877537587097884,0.020041906462163674,29,104,15.131667375564575,0.0045816898345947266,100,False
25,0.12430238184416499,0.1501318727500936,0.22885195137676423,0.016532526053916842,29,104,15.06977391242981,0.004706382751464844,100,False
26,0.12430238184416499,0.14886568783905008,0.2337733327421633,0.015456753539528674,29,104,15.026228904724121,0.0046422481536865234,100,False
27,0.12430238184416499,0.14412499653495014,0.1939283336484818,0.009736490099080607,29,104,15.019017934799194,0.0045511722564697266,100,False
28,0.12430238184416499,0.14693366667635077,0.2232362030117267,0.01257004398117177,29,104,14.954835891723633,0.004729270935058594,100,False
29,0.12430238184416499,0.14374338947662318,0.20593286451602677,0.011215914681593895,29,104,15.032209873199463,0.005112171173095703,100,False
30,0.12430238184416499,0.1455284182682183,0.19349419377742838,0.010633044968704755,29,104,15.038322925567627,0.0046999454498291016,100,False
31,0.12430238184416499,0.14365634344029002,0.19369796926375643,0.010968042336070445,29,104,15.183115005493164,0.004616975784301758,100,False
32,0.12430238184416499,0.1428906367039304,0.18857466387182759,0.01054833350865704,29,104,15.221554040908813,0.004786968231201172,100,False
33,0.12430238184416499,0.1439354778034084,0.2052445332264609,0.010258349384326742,29,104,15.175403833389282,0.004702091217041016,100,False
