generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.13024230800271552,0.14440604022736067,0.16990505172307385,0.00627036067187136,29,101,15.122304916381836,0.003991365432739258,100,False
1,0.12795645779588688,0.1327152767069803,0.14397654948905764,0.0035103415758036723,29,101,14.161031007766724,0.001672983169555664,100,False
2,0.12795645779588688,0.13186319942818892,0.13553994627873256,0.0017036743246163966,29,101,13.763123989105225,0.0013179779052734375,100,False
3,0.12795645779588688,0.13484924992675243,0.13813586660914903,0.002150014529757881,29,101,14.137135028839111,0.0012938976287841797,100,False
4,0.12795645779588688,0.1339607482746208,0.13709500767142688,0.0013285143268972354,29,101,14.248008012771606,0.0014739036560058594,100,False
5,0.12795645779588688,0.1311175900028276,0.13419167794084766,0.0011355364541095596,29,101,13.754549980163574,0.0013921260833740234,100,False
6,0.12795645779588688,0.14307759118814306,0.1600193709067429,0.0070935520701618585,29,101,13.623854160308838,0.0028040409088134766,100,True
7,0.12795645779588688,0.13488532896666255,0.13874057969399822,0.0023822830429140554,29,101,13.857964754104614,0.0013620853424072266,100,False
8,0.12689666738006178,0.13193044368872697,0.1369663990902615,0.002172272300509563,29,101,13.949970245361328,0.0012586116790771484,100,False
9,0.12563864448622813,0.12858414883070066,0.131796030529501,0.0013951929889011478,29,101,14.26685905456543,0.0013706684112548828,100,False
10,0.12563864448622813,0.13011422127271047,0.13425689947163777,0.0014594937245621486,29,101,14.152858257293701,0.00136566162109375,100,False
11,0.12289609397383248,0.1267932464727204,0.13186002235006827,0.0014270742390614692,29,101,13.727914094924927,0.0016748905181884766,100,False
12,0.12289609397383248,0.12669813158265,0.12869531231494422,0.0010419546938814817,29,101,15.110854864120483,0.0011632442474365234,100,False
13,0.12289609397383248,0.12607417435222296,0.12852049759365963,0.0009774280040757586,29,101,13.771934032440186,0.001705169677734375,100,False
14,0.12289609397383248,0.1254129810205004,0.12756623038399453,0.0009352710353326835,29,101,13.972171068191528,0.001355886459350586,100,False
15,0.12289609397383248,0.12570957986572284,0.12782035966550948,0.0011004447970348447,29,101,13.533754825592041,0.0013344287872314453,100,False
16,0.12289609397383248,0.12414570844267075,0.12576573403272945,0.0007262031759128816,29,101,13.562451124191284,0.001451730728149414,100,False
17,0.11854928457869635,0.12076119053444129,0.12293022857306055,0.0009565737619616367,29,101,13.469481945037842,0.0014061927795410156,100,False
18,0.11854928457869635,0.12434671423952397,0.1264693953717838,0.0014822366218820652,29,101,13.815278053283691,0.0018689632415771484,100,False
19,0.11854928457869635,0.12290994009861991,0.12475159887770772,0.001222143579511506,29,101,13.456078052520752,0.0013699531555175781,100,False
20,0.11854928457869635,0.12206101264613846,0.12430739211765464,0.0009984196588131067,29,101,13.819721221923828,0.0014464855194091797,100,False
21,0.11854928457869635,0.1239557442702501,0.12574766906644635,0.0012311370590016083,29,101,14.012323141098022,0.0015099048614501953,100,False
22,0.11854928457869635,0.12182559952038184,0.12460784045807538,0.0009919010445092395,29,101,14.057710886001587,0.0016961097717285156,100,False
23,0.11854928457869635,0.12460071580290627,0.1268845494187676,0.0017720511328751165,29,101,13.464641094207764,0.0013766288757324219,100,False
24,0.11854928457869635,0.13985511907126327,0.15437596525096525,0.008409645670180417,29,101,13.548353672027588,0.00287628173828125,100,True
25,0.11854928457869635,0.12443633066893924,0.12625778888370517,0.0011324312776127563,29,101,14.090545892715454,0.0019173622131347656,100,False
26,0.11854928457869635,0.12569287631132878,0.12774523792199083,0.001511157880973784,29,101,13.878367900848389,0.0014410018920898438,100,False
27,0.11854928457869635,0.12293414697503158,0.12477789623874136,0.0009815734645574384,29,101,14.031253099441528,0.0016679763793945312,100,False
28,0.11854928457869635,0.12467141365009937,0.12664447971196435,0.001484041696779361,29,101,14.049800157546997,0.001493692398071289,100,False
29,0.11830828473454319,0.1208351220697796,0.12369969443589074,0.0010296304262370519,29,101,13.627746820449829,0.0014522075653076172,100,False
30,0.11830828473454319,0.1396397115152458,0.1601308433712043,0.009050973872253192,29,101,13.527656316757202,0.002813577651977539,100,True
31,0.11830828473454319,0.12316085210990987,0.1256235276356305,0.001254669446557627,29,101,14.26526689529419,0.0013692378997802734,100,False
32,0.11782672282672282,0.11955912308970629,0.12196622448063998,0.0008323115596871522,29,101,13.8417227268219,0.0012042522430419922,100,False
33,0.11782672282672282,0.12302805229394939,0.12600932826106506,0.001595688987293937,29,101,13.938612937927246,0.0015950202941894531,100,False
34,0.11782672282672282,0.12473538944080981,0.1275148727619066,0.0018289071625954474,29,101,13.683993101119995,0.0014367103576660156,100,False
35,0.11782672282672282,0.12360288541488801,0.1257562983511576,0.0013549032289995795,29,101,13.57170820236206,0.0013036727905273438,100,False
36,0.11782672282672282,0.14142879637934816,0.16201128335626505,0.009047014810808043,29,101,13.585076808929443,0.01682424545288086,100,True
37,0.11782672282672282,0.12398517849069554,0.12578718445118067,0.0011532857419001249,29,101,13.841882944107056,0.0016329288482666016,100,False
38,0.11782672282672282,0.12190436817114454,0.12376991189996918,0.0009000152693466757,29,101,14.819740056991577,0.0013890266418457031,100,False
39,0.11782672282672282,0.12013412406417823,0.12254537693920069,0.0008267581607631561,29,101,13.421514987945557,0.0016660690307617188,100,False
40,0.11782672282672282,0.1197810806890385,0.12172581932796542,0.0007004345653134143,29,101,13.886818647384644,0.0013463497161865234,100,False
41,0.11782672282672282,0.12250067161556923,0.12439422759046939,0.0011293884063285152,29,101,14.073341131210327,0.0016417503356933594,100,False
42,0.11782672282672282,0.14064515612340261,0.16046829101348975,0.008852847155134649,29,101,13.700517892837524,0.002825021743774414,100,True
43,0.11782672282672282,0.11996666447280166,0.12194061512680471,0.0008475150755759146,29,101,14.438675880432129,0.0014030933380126953,100,False
44,0.11782672282672282,0.12519875880718812,0.12736365529540894,0.001732297913086771,29,101,14.041063070297241,0.0016558170318603516,100,False
45,0.11782672282672282,0.12184443081296348,0.12410601093928601,0.001094324128550021,29,101,13.717044353485107,0.0014874935150146484,100,False
46,0.11782672282672282,0.1209365408191959,0.12319573423662643,0.0010241255777391134,29,101,13.683273077011108,0.001626729965209961,100,False
47,0.11782672282672282,0.123552564138483,0.12646594543322073,0.0013516971954457533,29,101,14.050091028213501,0.0012810230255126953,100,False
48,0.11782672282672282,0.14148014615274354,0.16419627033585088,0.00965235397324766,29,101,13.4220552444458,0.002852916717529297,100,True
49,0.11782672282672282,0.12118980404472732,0.12377933138185504,0.0009573992413177935,29,101,13.68387484550476,0.0014503002166748047,100,False
50,0.11759961339502742,0.1194235483325326,0.1222330932572111,0.0008555534279115934,29,101,13.847415685653687,0.001493215560913086,100,False
51,0.1168426850334341,0.11835026737070672,0.12105296513401301,0.0007456850187272866,29,101,13.946603059768677,0.0016956329345703125,100,False
52,0.1168426850334341,0.12103298727809823,0.12299712852835078,0.0012383838798745764,29,101,13.92050313949585,0.0013680458068847656,100,False
53,0.1168426850334341,0.1207942714053803,0.12299610857844734,0.0011958537421817674,29,101,13.746154069900513,0.0013239383697509766,100,False
54,0.1168426850334341,0.12129165499263511,0.12345287534647001,0.001122188362223932,29,101,13.985284090042114,0.0018448829650878906,100,False
55,0.1168426850334341,0.12083436791364456,0.12258135816702867,0.0010624233647462576,29,101,13.887603998184204,0.0013399124145507812,100,False
56,0.1168426850334341,0.1190809469708527,0.12053665417592277,0.0008469665375078922,29,101,13.526202917098999,0.0016102790832519531,100,False
57,0.1168426850334341,0.12062783498408237,0.12278820499473893,0.0013248999895363797,29,101,13.762490034103394,0.0013089179992675781,100,False
58,0.1168426850334341,0.11968042361830093,0.12140082727601301,0.0008347719120022697,29,101,13.82903003692627,0.0014941692352294922,100,False
59,0.1168426850334341,0.1201990651467275,0.12233876278136717,0.0008723537674442469,29,101,14.86577296257019,0.0016028881072998047,100,False
60,0.1168426850334341,0.14127720705538904,0.1600552618587731,0.009804403168988058,29,101,13.519711971282959,0.0028040409088134766,100,True
61,0.1168426850334341,0.1212992601879183,0.12334155387412976,0.0011468980170944365,29,101,14.08870005607605,0.0012099742889404297,100,False
62,0.1168426850334341,0.12282369060803712,0.12462208188132355,0.0017187165500734025,29,101,15.715860843658447,0.0015943050384521484,100,False
63,0.1168426850334341,0.12046505739349618,0.12207654102806301,0.0011816343105066516,29,101,14.68367314338684,0.0014548301696777344,100,False
64,0.1168426850334341,0.12141008134859793,0.12299319944576279,0.0010023746234573345,29,101,14.176639080047607,0.001577138900756836,100,False
65,0.1168426850334341,0.12007155411074227,0.12321053334945493,0.0011002336391941153,29,101,13.46030592918396,0.001573324203491211,100,False
66,0.1168426850334341,0.13797924883621426,0.15388450562363604,0.008618656418146114,29,101,13.45325517654419,0.01730966567993164,100,True
