generation,best_fitness,mean_fitness,worst_fitness,std_fitness,n_hospitals_large,n_hospitals_small,time_simulation,time_offspring,n_population,did_random_restart
0,0.22811128887538512,0.2596517004619859,0.2939816559928979,0.011606069156535972,29,98,14.795958042144775,0.0019316673278808594,100,False
1,0.22811128887538512,0.2543235416066175,0.27911884729223846,0.011020939133986423,29,98,14.923639059066772,0.01684093475341797,100,True
2,0.22811128887538512,0.2564649356146091,0.28522823954963444,0.011949422722541769,29,98,15.366276741027832,0.01768326759338379,100,True
3,0.22811128887538512,0.26159624596075715,0.2904004351332595,0.011397591744727325,29,98,14.923200130462646,0.017270803451538086,100,True
4,0.22811128887538512,0.2544500063906526,0.28037049044619067,0.011021655778760537,29,98,14.937875032424927,0.001789093017578125,100,True
5,0.21968436101097172,0.25026408100519026,0.280852428515472,0.01393306757032389,29,98,15.102396965026855,0.0020270347595214844,100,True
6,0.21968436101097172,0.25828406836899725,0.2843976027682618,0.01226546484743029,29,98,14.919427871704102,0.0018432140350341797,100,True
7,0.21705124507871662,0.2552145213538795,0.2847338483918098,0.013578065093449212,29,98,15.141109943389893,0.0018041133880615234,100,True
8,0.21705124507871662,0.2562095383781132,0.28962941135019826,0.013051945301961713,29,98,15.322850227355957,0.0017805099487304688,100,True
9,0.21705124507871662,0.2557583188396866,0.28142301681088705,0.012490076473079426,29,98,15.378656148910522,0.0018465518951416016,100,True
10,0.21705124507871662,0.25702490806912315,0.27865733839918305,0.011256488578404555,29,98,15.397868156433105,0.0017619132995605469,100,True
11,0.21705124507871662,0.2573767565957574,0.28604479037341224,0.011908217389863392,29,98,15.34504222869873,0.0017948150634765625,100,True
12,0.21705124507871662,0.25618442127660024,0.2842165478361797,0.013204089767493665,29,98,15.594929933547974,0.002067089080810547,100,True
13,0.21705124507871662,0.2553996401544119,0.28828260587175913,0.012936626851560063,29,98,15.178399801254272,0.0018270015716552734,100,True
14,0.21705124507871662,0.2538501814555919,0.29739118303121403,0.013077877633489268,29,98,15.31685495376587,0.0018110275268554688,100,True
15,0.21705124507871662,0.2550838090694072,0.2833449854482189,0.011413786555681179,29,98,15.207824945449829,0.0017790794372558594,100,True
16,0.21705124507871662,0.2549757902893866,0.29258370381653226,0.012423318562424705,29,98,15.10851788520813,0.0017571449279785156,100,True
17,0.21705124507871662,0.2526213306290802,0.27998361704602737,0.012656608757912193,29,98,16.264721870422363,0.0017952919006347656,100,True
18,0.21705124507871662,0.2550471746698129,0.2852756763163922,0.011272657553485128,29,98,17.04151201248169,0.001981973648071289,100,True
19,0.21705124507871662,0.2562749590347956,0.29225198223040205,0.0120818125664046,29,98,16.001852989196777,0.0021219253540039062,100,True
20,0.21705124507871662,0.2548978619960365,0.28480390892085405,0.013112019439697838,29,98,15.261971950531006,0.0018911361694335938,100,True
21,0.21705124507871662,0.25218587553950944,0.2914986794324212,0.012129494011364388,29,98,14.963581800460815,0.0017750263214111328,100,True
22,0.2148080233924521,0.2493189466579081,0.2767779276332182,0.012383813350935337,29,98,15.001641988754272,0.0017659664154052734,100,True
23,0.2148080233924521,0.2580815910984395,0.28468748198304966,0.01284152449908536,29,98,15.164537191390991,0.0017807483673095703,100,True
24,0.2148080233924521,0.2550500589984033,0.28520077220077217,0.013136025167286828,29,98,15.082735061645508,0.0017528533935546875,100,True
25,0.2148080233924521,0.25738075647838843,0.28252810389012795,0.011990068136699493,29,98,15.506062030792236,0.001811981201171875,100,True
26,0.2148080233924521,0.261624688264973,0.2861017584897657,0.012437351766271636,29,98,15.046869993209839,0.0017657279968261719,100,True
27,0.2148080233924521,0.2510666013566153,0.2781436497081543,0.01263359009819524,29,98,15.203054904937744,0.0017628669738769531,100,True
28,0.2148080233924521,0.2570211479554585,0.2840062060307459,0.01360587979078311,29,98,15.05234670639038,0.0018711090087890625,100,True
